POINT_X,POINT_Y
756873.468646398,7520473.16127077
756892.103725979,7520473.16127077
756910.73880556,7520473.16127077
756929.373885141,7520473.16127077
756948.008964722,7520473.16127077
756966.644044303,7520473.16127077
756985.279123884,7520473.16127077
757003.914203465,7520473.16127077
757022.549283046,7520473.16127077
757041.184362627,7520473.16127077
757059.819442208,7520473.16127077
757078.454521789,7520473.16127077
757097.08960137,7520473.16127077
757115.724680951,7520473.16127077
757134.359760533,7520473.16127077
757152.994840114,7520473.16127077
757171.629919695,7520473.16127077
757190.264999276,7520473.16127077
757208.900078857,7520473.16127077
757227.535158438,7520473.16127077
757246.170238019,7520473.16127077
757264.8053176,7520473.16127077
757283.440397181,7520473.16127077
757302.075476762,7520473.16127077
757320.710556343,7520473.16127077
757339.345635924,7520473.16127077
757357.980715505,7520473.16127077
757376.615795086,7520473.16127077
757395.250874667,7520473.16127077
757413.885954248,7520473.16127077
757432.52103383,7520473.16127077
757451.156113411,7520473.16127077
757823.857705032,7520473.16127077
757842.492784613,7520473.16127077
757861.127864194,7520473.16127077
757879.762943775,7520473.16127077
757898.398023356,7520473.16127077
757917.033102937,7520473.16127077
757935.668182518,7520473.16127077
757954.3032621,7520473.16127077
757972.938341681,7520473.16127077
757991.573421262,7520473.16127077
758010.208500843,7520473.16127077
758028.843580424,7520473.16127077
758047.478660005,7520473.16127077
758066.113739586,7520473.16127077
758084.748819167,7520473.16127077
758103.383898748,7520473.16127077
758122.018978329,7520473.16127077
758140.65405791,7520473.16127077
758159.289137491,7520473.16127077
758177.924217072,7520473.16127077
758196.559296653,7520473.16127077
758215.194376234,7520473.16127077
758233.829455815,7520473.16127077
758252.464535397,7520473.16127077
758271.099614978,7520473.16127077
758289.734694559,7520473.16127077
758308.36977414,7520473.16127077
758327.004853721,7520473.16127077
758345.639933302,7520473.16127077
758364.275012883,7520473.16127077
758382.910092464,7520473.16127077
758401.545172045,7520473.16127077
758420.180251626,7520473.16127077
755885.809428601,7520461.00695437
755904.444508182,7520461.00695437
755923.079587763,7520461.00695437
755941.714667344,7520461.00695437
755960.349746925,7520461.00695437
755978.984826506,7520461.00695437
755997.619906088,7520461.00695437
756016.254985669,7520461.00695437
756034.89006525,7520461.00695437
756053.525144831,7520461.00695437
756072.160224412,7520461.00695437
756090.795303993,7520461.00695437
756109.430383574,7520461.00695437
756128.065463155,7520461.00695437
756146.700542736,7520461.00695437
756165.335622317,7520461.00695437
756183.970701898,7520461.00695437
756202.605781479,7520461.00695437
756221.24086106,7520461.00695437
756239.875940641,7520461.00695437
756258.511020222,7520461.00695437
756277.146099804,7520461.00695437
756295.781179385,7520461.00695437
756314.416258966,7520461.00695437
756333.051338547,7520461.00695437
756351.686418128,7520461.00695437
756370.321497709,7520461.00695437
756388.95657729,7520461.00695437
756407.591656871,7520461.00695437
756426.226736452,7520461.00695437
756444.861816033,7520461.00695437
756463.496895614,7520461.00695437
756482.131975195,7520461.00695437
756500.767054776,7520461.00695437
756519.402134357,7520461.00695437
756538.037213938,7520461.00695437
756556.672293519,7520461.00695437
756575.307373101,7520461.00695437
756593.942452682,7520461.00695437
756612.577532263,7520461.00695437
756631.212611844,7520461.00695437
756649.847691425,7520461.00695437
756668.482771006,7520461.00695437
756687.117850587,7520461.00695437
756705.752930168,7520461.00695437
756724.388009749,7520461.00695437
756743.02308933,7520461.00695437
756761.658168911,7520461.00695437
756780.293248492,7520461.00695437
756798.928328073,7520461.00695437
756817.563407654,7520461.00695437
756836.198487235,7520461.00695437
756854.833566817,7520461.00695437
756873.468646398,7520461.00695437
756892.103725979,7520461.00695437
756910.73880556,7520461.00695437
756929.373885141,7520461.00695437
756948.008964722,7520461.00695437
756966.644044303,7520461.00695437
756985.279123884,7520461.00695437
757003.914203465,7520461.00695437
757022.549283046,7520461.00695437
757041.184362627,7520461.00695437
757059.819442208,7520461.00695437
757078.454521789,7520461.00695437
757097.08960137,7520461.00695437
757115.724680951,7520461.00695437
757134.359760533,7520461.00695437
757152.994840114,7520461.00695437
757171.629919695,7520461.00695437
757190.264999276,7520461.00695437
757208.900078857,7520461.00695437
757227.535158438,7520461.00695437
757246.170238019,7520461.00695437
757264.8053176,7520461.00695437
757283.440397181,7520461.00695437
757302.075476762,7520461.00695437
757320.710556343,7520461.00695437
757339.345635924,7520461.00695437
757357.980715505,7520461.00695437
757376.615795086,7520461.00695437
757395.250874667,7520461.00695437
757413.885954248,7520461.00695437
757432.52103383,7520461.00695437
757451.156113411,7520461.00695437
757469.791192992,7520461.00695437
757823.857705032,7520461.00695437
757842.492784613,7520461.00695437
757861.127864194,7520461.00695437
757879.762943775,7520461.00695437
757898.398023356,7520461.00695437
757917.033102937,7520461.00695437
757935.668182518,7520461.00695437
757954.3032621,7520461.00695437
757972.938341681,7520461.00695437
757991.573421262,7520461.00695437
758010.208500843,7520461.00695437
758028.843580424,7520461.00695437
758047.478660005,7520461.00695437
758066.113739586,7520461.00695437
758084.748819167,7520461.00695437
758103.383898748,7520461.00695437
758122.018978329,7520461.00695437
758140.65405791,7520461.00695437
758159.289137491,7520461.00695437
758177.924217072,7520461.00695437
758196.559296653,7520461.00695437
758215.194376234,7520461.00695437
758233.829455815,7520461.00695437
758252.464535397,7520461.00695437
758271.099614978,7520461.00695437
758289.734694559,7520461.00695437
758308.36977414,7520461.00695437
758327.004853721,7520461.00695437
758345.639933302,7520461.00695437
758364.275012883,7520461.00695437
758382.910092464,7520461.00695437
758401.545172045,7520461.00695437
758420.180251626,7520461.00695437
758438.815331207,7520461.00695437
755885.809428601,7520448.85263797
755904.444508182,7520448.85263797
755923.079587763,7520448.85263797
755941.714667344,7520448.85263797
755960.349746925,7520448.85263797
755978.984826506,7520448.85263797
755997.619906088,7520448.85263797
756016.254985669,7520448.85263797
756034.89006525,7520448.85263797
756053.525144831,7520448.85263797
756072.160224412,7520448.85263797
756090.795303993,7520448.85263797
756109.430383574,7520448.85263797
756128.065463155,7520448.85263797
756146.700542736,7520448.85263797
756165.335622317,7520448.85263797
756183.970701898,7520448.85263797
756202.605781479,7520448.85263797
756221.24086106,7520448.85263797
756239.875940641,7520448.85263797
756258.511020222,7520448.85263797
756277.146099804,7520448.85263797
756295.781179385,7520448.85263797
756314.416258966,7520448.85263797
756333.051338547,7520448.85263797
756351.686418128,7520448.85263797
756370.321497709,7520448.85263797
756388.95657729,7520448.85263797
756407.591656871,7520448.85263797
756426.226736452,7520448.85263797
756444.861816033,7520448.85263797
756463.496895614,7520448.85263797
756482.131975195,7520448.85263797
756500.767054776,7520448.85263797
756519.402134357,7520448.85263797
756538.037213938,7520448.85263797
756556.672293519,7520448.85263797
756575.307373101,7520448.85263797
756593.942452682,7520448.85263797
756612.577532263,7520448.85263797
756631.212611844,7520448.85263797
756649.847691425,7520448.85263797
756668.482771006,7520448.85263797
756687.117850587,7520448.85263797
756705.752930168,7520448.85263797
756724.388009749,7520448.85263797
756743.02308933,7520448.85263797
756761.658168911,7520448.85263797
756780.293248492,7520448.85263797
756798.928328073,7520448.85263797
756817.563407654,7520448.85263797
756836.198487235,7520448.85263797
756854.833566817,7520448.85263797
756873.468646398,7520448.85263797
756892.103725979,7520448.85263797
756910.73880556,7520448.85263797
756929.373885141,7520448.85263797
756948.008964722,7520448.85263797
756966.644044303,7520448.85263797
756985.279123884,7520448.85263797
757003.914203465,7520448.85263797
757022.549283046,7520448.85263797
757041.184362627,7520448.85263797
757059.819442208,7520448.85263797
757078.454521789,7520448.85263797
757097.08960137,7520448.85263797
757115.724680951,7520448.85263797
757134.359760533,7520448.85263797
757152.994840114,7520448.85263797
757171.629919695,7520448.85263797
757190.264999276,7520448.85263797
757208.900078857,7520448.85263797
757227.535158438,7520448.85263797
757246.170238019,7520448.85263797
757264.8053176,7520448.85263797
757283.440397181,7520448.85263797
757302.075476762,7520448.85263797
757320.710556343,7520448.85263797
757339.345635924,7520448.85263797
757357.980715505,7520448.85263797
757376.615795086,7520448.85263797
757395.250874667,7520448.85263797
757413.885954248,7520448.85263797
757432.52103383,7520448.85263797
757451.156113411,7520448.85263797
757469.791192992,7520448.85263797
757488.426272573,7520448.85263797
757507.061352154,7520448.85263797
757525.696431735,7520448.85263797
757637.506909221,7520448.85263797
757656.141988802,7520448.85263797
757674.777068383,7520448.85263797
757693.412147965,7520448.85263797
757712.047227546,7520448.85263797
757730.682307127,7520448.85263797
757749.317386708,7520448.85263797
757767.952466289,7520448.85263797
757786.58754587,7520448.85263797
757805.222625451,7520448.85263797
757823.857705032,7520448.85263797
757842.492784613,7520448.85263797
757861.127864194,7520448.85263797
757879.762943775,7520448.85263797
757898.398023356,7520448.85263797
757917.033102937,7520448.85263797
757935.668182518,7520448.85263797
757954.3032621,7520448.85263797
757972.938341681,7520448.85263797
757991.573421262,7520448.85263797
758010.208500843,7520448.85263797
758028.843580424,7520448.85263797
758047.478660005,7520448.85263797
758066.113739586,7520448.85263797
758084.748819167,7520448.85263797
758103.383898748,7520448.85263797
758122.018978329,7520448.85263797
758140.65405791,7520448.85263797
758159.289137491,7520448.85263797
758177.924217072,7520448.85263797
758196.559296653,7520448.85263797
758215.194376234,7520448.85263797
758233.829455815,7520448.85263797
758252.464535397,7520448.85263797
758271.099614978,7520448.85263797
758289.734694559,7520448.85263797
758308.36977414,7520448.85263797
758327.004853721,7520448.85263797
758345.639933302,7520448.85263797
758364.275012883,7520448.85263797
758382.910092464,7520448.85263797
758401.545172045,7520448.85263797
758420.180251626,7520448.85263797
758438.815331207,7520448.85263797
758457.450410788,7520448.85263797
755885.809428601,7520436.69832156
755904.444508182,7520436.69832156
755923.079587763,7520436.69832156
755941.714667344,7520436.69832156
755960.349746925,7520436.69832156
755978.984826506,7520436.69832156
755997.619906088,7520436.69832156
756016.254985669,7520436.69832156
756034.89006525,7520436.69832156
756053.525144831,7520436.69832156
756072.160224412,7520436.69832156
756090.795303993,7520436.69832156
756109.430383574,7520436.69832156
756128.065463155,7520436.69832156
756146.700542736,7520436.69832156
756165.335622317,7520436.69832156
756183.970701898,7520436.69832156
756202.605781479,7520436.69832156
756221.24086106,7520436.69832156
756239.875940641,7520436.69832156
756258.511020222,7520436.69832156
756277.146099804,7520436.69832156
756295.781179385,7520436.69832156
756314.416258966,7520436.69832156
756333.051338547,7520436.69832156
756351.686418128,7520436.69832156
756370.321497709,7520436.69832156
756388.95657729,7520436.69832156
756407.591656871,7520436.69832156
756426.226736452,7520436.69832156
756444.861816033,7520436.69832156
756463.496895614,7520436.69832156
756482.131975195,7520436.69832156
756500.767054776,7520436.69832156
756519.402134357,7520436.69832156
756538.037213938,7520436.69832156
756556.672293519,7520436.69832156
756575.307373101,7520436.69832156
756593.942452682,7520436.69832156
756612.577532263,7520436.69832156
756631.212611844,7520436.69832156
756649.847691425,7520436.69832156
756668.482771006,7520436.69832156
756687.117850587,7520436.69832156
756705.752930168,7520436.69832156
756724.388009749,7520436.69832156
756743.02308933,7520436.69832156
756761.658168911,7520436.69832156
756780.293248492,7520436.69832156
756798.928328073,7520436.69832156
756817.563407654,7520436.69832156
756836.198487235,7520436.69832156
756854.833566817,7520436.69832156
756873.468646398,7520436.69832156
756892.103725979,7520436.69832156
756910.73880556,7520436.69832156
756929.373885141,7520436.69832156
756948.008964722,7520436.69832156
756966.644044303,7520436.69832156
756985.279123884,7520436.69832156
757003.914203465,7520436.69832156
757022.549283046,7520436.69832156
757041.184362627,7520436.69832156
757059.819442208,7520436.69832156
757078.454521789,7520436.69832156
757097.08960137,7520436.69832156
757115.724680951,7520436.69832156
757134.359760533,7520436.69832156
757152.994840114,7520436.69832156
757171.629919695,7520436.69832156
757190.264999276,7520436.69832156
757208.900078857,7520436.69832156
757227.535158438,7520436.69832156
757246.170238019,7520436.69832156
757264.8053176,7520436.69832156
757283.440397181,7520436.69832156
757302.075476762,7520436.69832156
757320.710556343,7520436.69832156
757339.345635924,7520436.69832156
757357.980715505,7520436.69832156
757376.615795086,7520436.69832156
757395.250874667,7520436.69832156
757413.885954248,7520436.69832156
757432.52103383,7520436.69832156
757451.156113411,7520436.69832156
757469.791192992,7520436.69832156
757488.426272573,7520436.69832156
757507.061352154,7520436.69832156
757525.696431735,7520436.69832156
757544.331511316,7520436.69832156
757562.966590897,7520436.69832156
757581.601670478,7520436.69832156
757600.236750059,7520436.69832156
757618.87182964,7520436.69832156
757637.506909221,7520436.69832156
757656.141988802,7520436.69832156
757674.777068383,7520436.69832156
757693.412147965,7520436.69832156
757712.047227546,7520436.69832156
757730.682307127,7520436.69832156
757749.317386708,7520436.69832156
757767.952466289,7520436.69832156
757786.58754587,7520436.69832156
757805.222625451,7520436.69832156
757823.857705032,7520436.69832156
757842.492784613,7520436.69832156
757861.127864194,7520436.69832156
757879.762943775,7520436.69832156
757898.398023356,7520436.69832156
757917.033102937,7520436.69832156
757935.668182518,7520436.69832156
757954.3032621,7520436.69832156
757972.938341681,7520436.69832156
757991.573421262,7520436.69832156
758010.208500843,7520436.69832156
758028.843580424,7520436.69832156
758047.478660005,7520436.69832156
758066.113739586,7520436.69832156
758084.748819167,7520436.69832156
758103.383898748,7520436.69832156
758122.018978329,7520436.69832156
758140.65405791,7520436.69832156
758159.289137491,7520436.69832156
758177.924217072,7520436.69832156
758196.559296653,7520436.69832156
758215.194376234,7520436.69832156
758233.829455815,7520436.69832156
758252.464535397,7520436.69832156
758271.099614978,7520436.69832156
758289.734694559,7520436.69832156
758308.36977414,7520436.69832156
758327.004853721,7520436.69832156
758345.639933302,7520436.69832156
758364.275012883,7520436.69832156
758382.910092464,7520436.69832156
758401.545172045,7520436.69832156
758420.180251626,7520436.69832156
758438.815331207,7520436.69832156
758457.450410788,7520436.69832156
758476.085490369,7520436.69832156
755885.809428601,7520424.54400516
755904.444508182,7520424.54400516
755923.079587763,7520424.54400516
755941.714667344,7520424.54400516
755960.349746925,7520424.54400516
755978.984826506,7520424.54400516
755997.619906088,7520424.54400516
756016.254985669,7520424.54400516
756034.89006525,7520424.54400516
756053.525144831,7520424.54400516
756072.160224412,7520424.54400516
756090.795303993,7520424.54400516
756109.430383574,7520424.54400516
756128.065463155,7520424.54400516
756146.700542736,7520424.54400516
756165.335622317,7520424.54400516
756183.970701898,7520424.54400516
756202.605781479,7520424.54400516
756221.24086106,7520424.54400516
756239.875940641,7520424.54400516
756258.511020222,7520424.54400516
756277.146099804,7520424.54400516
756295.781179385,7520424.54400516
756314.416258966,7520424.54400516
756333.051338547,7520424.54400516
756351.686418128,7520424.54400516
756370.321497709,7520424.54400516
756388.95657729,7520424.54400516
756407.591656871,7520424.54400516
756426.226736452,7520424.54400516
756444.861816033,7520424.54400516
756463.496895614,7520424.54400516
756482.131975195,7520424.54400516
756500.767054776,7520424.54400516
756519.402134357,7520424.54400516
756538.037213938,7520424.54400516
756556.672293519,7520424.54400516
756575.307373101,7520424.54400516
756593.942452682,7520424.54400516
756612.577532263,7520424.54400516
756631.212611844,7520424.54400516
756649.847691425,7520424.54400516
756668.482771006,7520424.54400516
756687.117850587,7520424.54400516
756705.752930168,7520424.54400516
756724.388009749,7520424.54400516
756743.02308933,7520424.54400516
756761.658168911,7520424.54400516
756780.293248492,7520424.54400516
756798.928328073,7520424.54400516
756817.563407654,7520424.54400516
756836.198487235,7520424.54400516
756854.833566817,7520424.54400516
756873.468646398,7520424.54400516
756892.103725979,7520424.54400516
756910.73880556,7520424.54400516
756929.373885141,7520424.54400516
756948.008964722,7520424.54400516
756966.644044303,7520424.54400516
756985.279123884,7520424.54400516
757003.914203465,7520424.54400516
757022.549283046,7520424.54400516
757041.184362627,7520424.54400516
757059.819442208,7520424.54400516
757078.454521789,7520424.54400516
757097.08960137,7520424.54400516
757115.724680951,7520424.54400516
757134.359760533,7520424.54400516
757152.994840114,7520424.54400516
757171.629919695,7520424.54400516
757190.264999276,7520424.54400516
757208.900078857,7520424.54400516
757227.535158438,7520424.54400516
757246.170238019,7520424.54400516
757264.8053176,7520424.54400516
757283.440397181,7520424.54400516
757302.075476762,7520424.54400516
757320.710556343,7520424.54400516
757339.345635924,7520424.54400516
757357.980715505,7520424.54400516
757376.615795086,7520424.54400516
757395.250874667,7520424.54400516
757413.885954248,7520424.54400516
757432.52103383,7520424.54400516
757451.156113411,7520424.54400516
757469.791192992,7520424.54400516
757488.426272573,7520424.54400516
757507.061352154,7520424.54400516
757525.696431735,7520424.54400516
757544.331511316,7520424.54400516
757562.966590897,7520424.54400516
757581.601670478,7520424.54400516
757600.236750059,7520424.54400516
757618.87182964,7520424.54400516
757637.506909221,7520424.54400516
757656.141988802,7520424.54400516
757674.777068383,7520424.54400516
757693.412147965,7520424.54400516
757712.047227546,7520424.54400516
757730.682307127,7520424.54400516
757749.317386708,7520424.54400516
757767.952466289,7520424.54400516
757786.58754587,7520424.54400516
757805.222625451,7520424.54400516
757823.857705032,7520424.54400516
757842.492784613,7520424.54400516
757861.127864194,7520424.54400516
757879.762943775,7520424.54400516
757898.398023356,7520424.54400516
757917.033102937,7520424.54400516
757935.668182518,7520424.54400516
757954.3032621,7520424.54400516
757972.938341681,7520424.54400516
757991.573421262,7520424.54400516
758010.208500843,7520424.54400516
758028.843580424,7520424.54400516
758047.478660005,7520424.54400516
758066.113739586,7520424.54400516
758084.748819167,7520424.54400516
758103.383898748,7520424.54400516
758122.018978329,7520424.54400516
758140.65405791,7520424.54400516
758159.289137491,7520424.54400516
758177.924217072,7520424.54400516
758196.559296653,7520424.54400516
758215.194376234,7520424.54400516
758233.829455815,7520424.54400516
758252.464535397,7520424.54400516
758271.099614978,7520424.54400516
758289.734694559,7520424.54400516
758308.36977414,7520424.54400516
758327.004853721,7520424.54400516
758345.639933302,7520424.54400516
758364.275012883,7520424.54400516
758382.910092464,7520424.54400516
758401.545172045,7520424.54400516
758420.180251626,7520424.54400516
758438.815331207,7520424.54400516
758457.450410788,7520424.54400516
758476.085490369,7520424.54400516
758494.72056995,7520424.54400516
755885.809428601,7520412.38968876
755904.444508182,7520412.38968876
755923.079587763,7520412.38968876
755941.714667344,7520412.38968876
755960.349746925,7520412.38968876
755978.984826506,7520412.38968876
755997.619906088,7520412.38968876
756016.254985669,7520412.38968876
756034.89006525,7520412.38968876
756053.525144831,7520412.38968876
756072.160224412,7520412.38968876
756090.795303993,7520412.38968876
756109.430383574,7520412.38968876
756128.065463155,7520412.38968876
756146.700542736,7520412.38968876
756165.335622317,7520412.38968876
756183.970701898,7520412.38968876
756202.605781479,7520412.38968876
756221.24086106,7520412.38968876
756239.875940641,7520412.38968876
756258.511020222,7520412.38968876
756277.146099804,7520412.38968876
756295.781179385,7520412.38968876
756314.416258966,7520412.38968876
756333.051338547,7520412.38968876
756351.686418128,7520412.38968876
756370.321497709,7520412.38968876
756388.95657729,7520412.38968876
756407.591656871,7520412.38968876
756426.226736452,7520412.38968876
756444.861816033,7520412.38968876
756463.496895614,7520412.38968876
756482.131975195,7520412.38968876
756500.767054776,7520412.38968876
756519.402134357,7520412.38968876
756538.037213938,7520412.38968876
756556.672293519,7520412.38968876
756575.307373101,7520412.38968876
756593.942452682,7520412.38968876
756612.577532263,7520412.38968876
756631.212611844,7520412.38968876
756649.847691425,7520412.38968876
756668.482771006,7520412.38968876
756687.117850587,7520412.38968876
756705.752930168,7520412.38968876
756724.388009749,7520412.38968876
756743.02308933,7520412.38968876
756761.658168911,7520412.38968876
756780.293248492,7520412.38968876
756798.928328073,7520412.38968876
756817.563407654,7520412.38968876
756836.198487235,7520412.38968876
756854.833566817,7520412.38968876
756873.468646398,7520412.38968876
756892.103725979,7520412.38968876
756910.73880556,7520412.38968876
756929.373885141,7520412.38968876
756948.008964722,7520412.38968876
756966.644044303,7520412.38968876
756985.279123884,7520412.38968876
757003.914203465,7520412.38968876
757022.549283046,7520412.38968876
757041.184362627,7520412.38968876
757059.819442208,7520412.38968876
757078.454521789,7520412.38968876
757097.08960137,7520412.38968876
757115.724680951,7520412.38968876
757134.359760533,7520412.38968876
757152.994840114,7520412.38968876
757171.629919695,7520412.38968876
757190.264999276,7520412.38968876
757208.900078857,7520412.38968876
757227.535158438,7520412.38968876
757246.170238019,7520412.38968876
757264.8053176,7520412.38968876
757283.440397181,7520412.38968876
757302.075476762,7520412.38968876
757320.710556343,7520412.38968876
757339.345635924,7520412.38968876
757357.980715505,7520412.38968876
757376.615795086,7520412.38968876
757395.250874667,7520412.38968876
757413.885954248,7520412.38968876
757432.52103383,7520412.38968876
757451.156113411,7520412.38968876
757469.791192992,7520412.38968876
757488.426272573,7520412.38968876
757507.061352154,7520412.38968876
757525.696431735,7520412.38968876
757544.331511316,7520412.38968876
757562.966590897,7520412.38968876
757581.601670478,7520412.38968876
757600.236750059,7520412.38968876
757618.87182964,7520412.38968876
757637.506909221,7520412.38968876
757656.141988802,7520412.38968876
757674.777068383,7520412.38968876
757693.412147965,7520412.38968876
757712.047227546,7520412.38968876
757730.682307127,7520412.38968876
757749.317386708,7520412.38968876
757767.952466289,7520412.38968876
757786.58754587,7520412.38968876
757805.222625451,7520412.38968876
757823.857705032,7520412.38968876
757842.492784613,7520412.38968876
757861.127864194,7520412.38968876
757879.762943775,7520412.38968876
757898.398023356,7520412.38968876
757917.033102937,7520412.38968876
757935.668182518,7520412.38968876
757954.3032621,7520412.38968876
757972.938341681,7520412.38968876
757991.573421262,7520412.38968876
758010.208500843,7520412.38968876
758028.843580424,7520412.38968876
758047.478660005,7520412.38968876
758066.113739586,7520412.38968876
758084.748819167,7520412.38968876
758103.383898748,7520412.38968876
758122.018978329,7520412.38968876
758140.65405791,7520412.38968876
758159.289137491,7520412.38968876
758177.924217072,7520412.38968876
758196.559296653,7520412.38968876
758215.194376234,7520412.38968876
758233.829455815,7520412.38968876
758252.464535397,7520412.38968876
758271.099614978,7520412.38968876
758289.734694559,7520412.38968876
758308.36977414,7520412.38968876
758327.004853721,7520412.38968876
758345.639933302,7520412.38968876
758364.275012883,7520412.38968876
758382.910092464,7520412.38968876
758401.545172045,7520412.38968876
758420.180251626,7520412.38968876
758438.815331207,7520412.38968876
758457.450410788,7520412.38968876
758476.085490369,7520412.38968876
758494.72056995,7520412.38968876
758513.355649531,7520412.38968876
755904.444508182,7520400.23537235
755923.079587763,7520400.23537235
755941.714667344,7520400.23537235
755960.349746925,7520400.23537235
755978.984826506,7520400.23537235
755997.619906088,7520400.23537235
756016.254985669,7520400.23537235
756034.89006525,7520400.23537235
756053.525144831,7520400.23537235
756072.160224412,7520400.23537235
756090.795303993,7520400.23537235
756109.430383574,7520400.23537235
756128.065463155,7520400.23537235
756146.700542736,7520400.23537235
756165.335622317,7520400.23537235
756183.970701898,7520400.23537235
756202.605781479,7520400.23537235
756221.24086106,7520400.23537235
756239.875940641,7520400.23537235
756258.511020222,7520400.23537235
756277.146099804,7520400.23537235
756295.781179385,7520400.23537235
756314.416258966,7520400.23537235
756333.051338547,7520400.23537235
756351.686418128,7520400.23537235
756370.321497709,7520400.23537235
756388.95657729,7520400.23537235
756407.591656871,7520400.23537235
756426.226736452,7520400.23537235
756444.861816033,7520400.23537235
756463.496895614,7520400.23537235
756482.131975195,7520400.23537235
756500.767054776,7520400.23537235
756519.402134357,7520400.23537235
756538.037213938,7520400.23537235
756556.672293519,7520400.23537235
756575.307373101,7520400.23537235
756593.942452682,7520400.23537235
756612.577532263,7520400.23537235
756631.212611844,7520400.23537235
756649.847691425,7520400.23537235
756668.482771006,7520400.23537235
756687.117850587,7520400.23537235
756705.752930168,7520400.23537235
756724.388009749,7520400.23537235
756743.02308933,7520400.23537235
756761.658168911,7520400.23537235
756780.293248492,7520400.23537235
756798.928328073,7520400.23537235
756817.563407654,7520400.23537235
756836.198487235,7520400.23537235
756854.833566817,7520400.23537235
756873.468646398,7520400.23537235
756892.103725979,7520400.23537235
756910.73880556,7520400.23537235
756929.373885141,7520400.23537235
756948.008964722,7520400.23537235
756966.644044303,7520400.23537235
756985.279123884,7520400.23537235
757003.914203465,7520400.23537235
757022.549283046,7520400.23537235
757041.184362627,7520400.23537235
757059.819442208,7520400.23537235
757078.454521789,7520400.23537235
757097.08960137,7520400.23537235
757115.724680951,7520400.23537235
757134.359760533,7520400.23537235
757152.994840114,7520400.23537235
757171.629919695,7520400.23537235
757190.264999276,7520400.23537235
757208.900078857,7520400.23537235
757227.535158438,7520400.23537235
757246.170238019,7520400.23537235
757264.8053176,7520400.23537235
757283.440397181,7520400.23537235
757302.075476762,7520400.23537235
757320.710556343,7520400.23537235
757339.345635924,7520400.23537235
757357.980715505,7520400.23537235
757376.615795086,7520400.23537235
757395.250874667,7520400.23537235
757413.885954248,7520400.23537235
757432.52103383,7520400.23537235
757451.156113411,7520400.23537235
757469.791192992,7520400.23537235
757488.426272573,7520400.23537235
757507.061352154,7520400.23537235
757525.696431735,7520400.23537235
757544.331511316,7520400.23537235
757562.966590897,7520400.23537235
757581.601670478,7520400.23537235
757600.236750059,7520400.23537235
757618.87182964,7520400.23537235
757637.506909221,7520400.23537235
757656.141988802,7520400.23537235
757674.777068383,7520400.23537235
757693.412147965,7520400.23537235
757712.047227546,7520400.23537235
757730.682307127,7520400.23537235
757749.317386708,7520400.23537235
757767.952466289,7520400.23537235
757786.58754587,7520400.23537235
757805.222625451,7520400.23537235
757823.857705032,7520400.23537235
757842.492784613,7520400.23537235
757861.127864194,7520400.23537235
757879.762943775,7520400.23537235
757898.398023356,7520400.23537235
757917.033102937,7520400.23537235
757935.668182518,7520400.23537235
757954.3032621,7520400.23537235
757972.938341681,7520400.23537235
757991.573421262,7520400.23537235
758010.208500843,7520400.23537235
758028.843580424,7520400.23537235
758047.478660005,7520400.23537235
758066.113739586,7520400.23537235
758084.748819167,7520400.23537235
758103.383898748,7520400.23537235
758122.018978329,7520400.23537235
758140.65405791,7520400.23537235
758159.289137491,7520400.23537235
758177.924217072,7520400.23537235
758196.559296653,7520400.23537235
758215.194376234,7520400.23537235
758233.829455815,7520400.23537235
758252.464535397,7520400.23537235
758271.099614978,7520400.23537235
758289.734694559,7520400.23537235
758308.36977414,7520400.23537235
758327.004853721,7520400.23537235
758345.639933302,7520400.23537235
758364.275012883,7520400.23537235
758382.910092464,7520400.23537235
758401.545172045,7520400.23537235
758420.180251626,7520400.23537235
758438.815331207,7520400.23537235
758457.450410788,7520400.23537235
758476.085490369,7520400.23537235
758494.72056995,7520400.23537235
758513.355649531,7520400.23537235
758531.990729113,7520400.23537235
755904.444508182,7520388.08105595
755923.079587763,7520388.08105595
755941.714667344,7520388.08105595
755960.349746925,7520388.08105595
755978.984826506,7520388.08105595
755997.619906088,7520388.08105595
756016.254985669,7520388.08105595
756034.89006525,7520388.08105595
756053.525144831,7520388.08105595
756072.160224412,7520388.08105595
756090.795303993,7520388.08105595
756109.430383574,7520388.08105595
756128.065463155,7520388.08105595
756146.700542736,7520388.08105595
756165.335622317,7520388.08105595
756183.970701898,7520388.08105595
756202.605781479,7520388.08105595
756221.24086106,7520388.08105595
756239.875940641,7520388.08105595
756258.511020222,7520388.08105595
756277.146099804,7520388.08105595
756295.781179385,7520388.08105595
756314.416258966,7520388.08105595
756333.051338547,7520388.08105595
756351.686418128,7520388.08105595
756370.321497709,7520388.08105595
756388.95657729,7520388.08105595
756407.591656871,7520388.08105595
756426.226736452,7520388.08105595
756444.861816033,7520388.08105595
756463.496895614,7520388.08105595
756482.131975195,7520388.08105595
756500.767054776,7520388.08105595
756519.402134357,7520388.08105595
756538.037213938,7520388.08105595
756556.672293519,7520388.08105595
756575.307373101,7520388.08105595
756593.942452682,7520388.08105595
756612.577532263,7520388.08105595
756631.212611844,7520388.08105595
756649.847691425,7520388.08105595
756668.482771006,7520388.08105595
756687.117850587,7520388.08105595
756705.752930168,7520388.08105595
756724.388009749,7520388.08105595
756743.02308933,7520388.08105595
756761.658168911,7520388.08105595
756780.293248492,7520388.08105595
